<bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>
0.10513245;0.57427706;0.50899853;0.15333333;0.98242874;0.929869
0.09933775;0.44318657;0.35701916;0.14962963;0.91153722;0.85533782
0.12450331;0.15186716;0.02624556;0.16488889;0.85938207;0.79993695
0.21291391;0.31442747;0.21455817;0.2322963;0.99139324;0.93877747
0.27748344;0.18482588;0.06927737;0.24861881;0.92452707;0.86876263
0.26903974;0.13498115;0.01582393;0.24861881;0.971419;0.92073905
0.2736755;0.46155135;0.39143392;0.24088889;0.99719479;0.94779099
0.48242118;0.57692543;0.52538019;0.38844444;0.91088656;0.85734043
0.36688742;0.31602763;0.22575343;0.39881481;0.93901633;0.89551364
0.38791391;0.19973985;0.09055086;0.392;0.97538797;0.93381882
0.38211921;0.46609686;0.39736754;0.40340741;0.97560446;0.93407798
0.35477205;0.46583254;0.39634256;0.39688889;0.99818054;0.95762854
0.40380795;0.47289307;0.40431653;0.42237037;0.98511973;0.94437931
0.47566225;0.17415622;0.0610415;0.4522963;0.92857084;0.88526829
0.35860927;0.31126678;0.2207595;0.38459259;0.97466667;0.9355412
0.39486755;0.47910779;0.41456871;0.35987796;1;0.96999863
0.40397351;0.48681128;0.42309348;0.35987796;0.91985615;0.88484957
0.41225166;0.3428239;0.25697042;0.35987796;0.99003688;0.95937643
0.39205298;0.46207455;0.39461142;0.35555556;0.99273129;0.95777364
0.38907285;0.38785512;0.30807693;0.35987796;0.99330355;0.95846116
0.36092715;0.04866627;0;0.30802616;0.99431652;0.95868228
0.36423841;0.03241476;0;0.30802616;0.97084667;0.93376818
0.37864238;0.04608833;0.01657072;0.30802616;0.99407414;0.95759595
0.41754967;0.04805942;0.01859164;0.35987796;0.9249784;0.88424778
0.3897351;0.18733912;0.15774332;0.34888889;0.99312889;0.95465811
0.39006623;0.32915939;0.304015;0.3597037;0.96178535;0.92142587
0.38874172;0.31996897;0.29475702;0.30372987;0.98144635;0.94182281
0.38874172;0.47292396;0.45525776;0.30372987;0.99403182;0.95521541
0.35477204;0.16937506;0.13815631;0.30148148;0.96565146;0.92495935
0.20036348;0.14135776;0.1089714;0.24859259;0.99450794;0.95570102
0.23347606;0.29843325;0.27330033;0.30372987;0.67009499;0.5183352
0.24221854;0.3584118;0.33928605;0.24844444;0.889674;0.85033216
0.26019219;0.38512877;0.36683726;0.28970588;0.94305702;0.86883694
0.21435221;0.29164917;0.26854402;0.33499618;0.76791705;0.6691959
0.21626594;0.33939283;0.31902743;0.24460784;0.79970143;0.69763302
0.22636189;0.33414932;0.3132763;0.24101307;0.79941359;0.69674082
0.14205183;0.6139352;0.6043892;0.16372549;0.688838;0.57131055
0.10893002;0.41136558;0.39147518;0.15977127;0.92419277;0.83286539
0.06379187;0.32104786;0.29675035;0.0596745;0.87555047;0.78247697
0.03934293;0.19094191;0.16244305;0.05402321;0.78257278;0.68246754
0.04055972;0.1869704;0.15850821;0.06334411;0.97134671;0.91800729
0.00770635;0.48194118;0.45649004;0;0.76885936;0.70036764
0;0.4533371;0.42624579;0;0.8319995;0.76832301
0.0143987;0.22672895;0.19081479;0;0.97130968;0.91774297
0.0298114;0.32461692;0.29425066;0;0.8284244;0.76384271
0.04218211;0.63730986;0.61897412;0.10519428;0.86237025;0.80075828
0.04055972;0.49329476;0.46846072;0.10798299;0.64724581;0.56962674
0.08335023;0.46492875;0.4390474;0.10668159;0.81184261;0.74699855
0.08172784;0.03548583;0;0.06246716;0.97330663;0.9206333
0.0256776;0.16066555;0.13596801;0.06246716;0.94339212;0.88982667
0.06154473;0.48162267;0.46731592;0.06246716;0.97347401;0.92211248
0.02752483;0.44909279;0.43384396;0.06246716;0.81445636;0.75090795
0.04724906;0.47765426;0.46347218;0.06246716;0.92552429;0.87060635
0.06824864;0.16994398;0.14859052;0.06246716;0.83206906;0.77037129
0.07391852;0.20034984;0.17980703;0.0659622;0.83206906;0.77059855
0.06467871;0.47688592;0.46437368;0.0659622;0.97214757;0.91936924
0.09134817;0.4506739;0.43731287;0.1172007;0.81371245;0.74934287
0.11948761;0.48330682;0.4709534;0.11186517;0.96425548;0.91117785
0.11969761;0.46447566;0.45189623;0.07420748;0.85879397;0.79852111
0.11969761;0.47290702;0.46032718;0.07686323;0.34151105;0.24540972
0.11969761;0.46560452;0.45319107;0.07686323;0.82813655;0.76580758
0.11969761;0.18426684;0.16258422;0.07686323;0.9188444;0.86266124
0.11969761;0.1567868;0.13475142;0.07686323;0.9554139;0.90402399
0.10898782;0.17418426;0.15406403;0.0810146;0.96670965;0.91508731
0.15665687;0.47724426;0.46624502;0.12795162;0.95606008;0.90334447
0.18395632;0.18285708;0.16285598;0.19842621;0.95443257;0.90163141
0.1847963;0.34157051;0.32487393;0.19842621;0.95506329;0.90231966
0.18101638;0.47457534;0.46350033;0.19842621;0.9557665;0.90303928
0.15728685;0.46635405;0.45502682;0.14432739;0.97736331;0.92827656
0.15539689;0.47031544;0.45856431;0.14432739;0.82590864;0.78804847
0.18647627;0.18988811;0.16965441;0.20123719;0.78642487;0.75056982
0;0.42449171;0.41133546;0.11885746;0.89652701;0.85411562
0.14531709;0.17286069;0.15246504;0.20123719;0.89801326;0.85534019
0.14237715;0.18044528;0.16015205;0.18819554;0.97769512;0.92958976
0.15893198;0.4601379;0.44869135;0.20123719;0.97554685;0.92781581
0.13011231;0.31858455;0.30361581;0.18906499;0.81692321;0.77930057
0.27357491;0.34133081;0.32769772;0.46489577;0.56125199;0.54055427
0.31841542;0.80209959;0.80512065;0.49094813;0.56203028;0.54086545
0.44161456;0.50920137;0.51655853;0.49094813;0.5691125;0.54535083
0.35888651;0.49980969;0.50661726;0.49094813;0.52912041;0.50798906
0.13404711;0.76422265;0.77088259;0.35816045;0.5349035;0.51335576
0.24646681;0.38747481;0.39393174;0.35816045;0.60798368;0.58152689
0.26280878;0.77859919;0.78488125;0.36196514;0.59527017;0.57005607
0.26715462;0.70725262;0.71262535;0.36060762;0.59756105;0.57256068
0.31198536;0.44801879;0.45745896;0.40993088;0.58240952;0.56015461
0.30718207;0.47248539;0.48165804;0.40178576;0.43845023;0.42516292
0.3316075;0.70964684;0.71793756;0.40404829;0.582996;0.56077447
0.37108108;0.76250401;0.77180882;0.41482156;0.60247701;0.578923
0.45164019;0.67092431;0.67933546;0.5323682;0.60878869;0.62280409
0.47634999;0.71021944;0.71857864;0.55240062;0.48865868;0.61625248
0.47326127;0.23942492;0.24780585;0.58276225;0.39082617;0.5405232
0.3486827;0.44126452;0.4466117;0.46225473;0.48198926;0.6110591
0.393984;0.28587312;0.29061926;0.53487225;0.49434255;0.62150351
0.39501357;0.51192875;0.51739344;0.54301042;0.44833191;0.58076261
0.29411523;0.61052878;0.61402753;0.4707059;0.25701782;0.43201191
0.42418486;0.47403413;0.47935396;0.59778657;0.42134026;0.55949144
0.29789034;0.45258442;0.45794573;0.59778657;0.41833602;0.55715592
0.46708382;0.21760197;0.22322244;0.58745735;0.45241656;0.58351929
0.50586447;0.4782465;0.48800557;0.6231401;0.4368051;0.57179263
0.38025633;0.5587798;0.56685977;0.58338827;0.42925682;0.56589295
0.36961739;0.55678326;0.56540597;0.53894133;0.44946323;0.58154159
0.36996059;0.53870038;0.54593356;0.43564917;0.52070719;0.63670762
0.42143933;0.24694496;0.24816843;0.41968583;0.52070623;0.63669941
0.42178252;0.23256243;0.23441166;0.40121845;0.51894623;0.6352789
0.43310785;0.38340244;0.38263886;0.42218989;0.44581029;0.57877446
0.42761678;0.232883;0.23459075;0.46851486;0.46135145;0.59085947
0.42590082;0.54772264;0.5457447;0.44879544;0.46224508;0.59153896
0.50689405;0.22461926;0.22706924;0.5325721;0.47053449;0.59921364
0.51821937;0.25757766;0.26502225;0.51556327;0.52762354;0.6516
0.51101235;0.2478077;0.25529484;0.5136734;0.5318373;0.65498817
0.32157056;0.54241747;0.54589693;0.41697504;0.5284109;0.65228226
0.53537895;0.43891866;0.44345059;0.52753245;0.51809929;0.6457418
0.54327236;0.58634765;0.59306391;0.50674388;0.52973952;0.66046001
0.54430194;0.26294133;0.27355141;0.51839808;0.53539119;0.66481751
0.54430194;0.24309695;0.25354364;0.53635184;0.47429681;0.61713414
0.54498832;0.56706982;0.57473442;0.50327911;0.5352534;0.66468959
0.54498832;0.27873937;0.29055589;0.49351478;0.53454694;0.66413703
0.52165129;0.10882456;0.12120449;0.47776587;0.53671416;0.66626256
0.52165129;0.25202536;0.26456599;0.47776587;0.52901376;0.66022582
0.34730994;0.84936581;0.84756919;0.42579444;0.53878317;0.66624414
0.34525079;0.27717759;0.28020228;0.38925694;0.53679169;0.66507682
0.2666599;0.4403142;0.44768835;0.34673486;0.4392899;0.57881536
0.28450587;0.2471319;0.25313122;0.35271945;0.51124723;0.63446259
0.17159582;0.26084725;0.2665381;0.16404741;0.53872728;0.65560105
0.17159582;0.43494851;0.43957133;0.15176325;0.56765762;0.67373853
0.28862417;0.44491016;0.44912469;0.30295287;0.5314583;0.6458874
0.25430501;0.58678853;0.59125053;0.33098595;0.57012382;0.67438195
0.25430501;0.58317078;0.58893684;0.36752344;0.47873743;0.60323024
0.25430501;0.67363818;0.68021928;0.30200794;0.56734563;0.67283956
0.25430501;0.21809351;0.22462789;0.37004326;0.47821496;0.60356262
0.21552435;0.48734297;0.49265739;0.33949036;0;0.1005167
0.24126372;0.59058656;0.59505964;0.32783616;0.59041071;0.63752349
0.24160691;0.56376307;0.56871043;0.33130092;0.62317549;0.66847428
0.24160692;0.54678008;0.55169909;0.34956967;0.59542066;0.6433986
0.25602096;0.74493913;0.7511775;0.34830976;0.59836166;0.6463792
0.26700309;0.40685501;0.41050516;0.35429435;0.62069076;0.66620217
0.27146459;0.57961143;0.58438446;0.37445296;0.62344681;0.66871775
0.27146459;0.60278569;0.60907565;0.3709882;0.63260642;0.6767471
0.27180778;0.58798453;0.59462398;0.3709882;0.55643823;0.60821707
0.03431916;0.5693941;0.57487872;0.25476118;0.58812017;0.63596771
0.0082366;0.50448739;0.50090652;0.16184256;0.46590016;0.52368359
0;0.86115996;0.85318003;0.10388654;0.62259273;0.65356961
0;0;0;0;0.3878427;0.44036561
0;0.14340347;0.14053986;0.05909174;0.52829878;0.56642616
0.00000001;0.27100925;0.26647328;0.05909174;0.52922151;0.56402698
0.01518802;0.73931463;0.7228632;0.0534379;0.50373814;0.54157379
0;0.28613237;0.27980013;0;0.5399579;0.57343719
0.01072281;0.44739594;0.43773645;0.03486176;0.36167374;0.41203092
0.02036763;0.49426505;0.48322276;0.04842865;0.08252248;0.15953147
0.02054624;0.52696314;0.51220994;0.18461274;0.30137297;0.35805674
0.02411839;0.49090367;0.48398304;0.11506097;0.23552793;0.29339119
0.0241184;0.51030621;0.5017503;0.13309291;0.52521103;0.38884059
0.0353707;0;0.00184392;0.1257084;0.52524555;0.38926924
0.05090957;0.86019681;0.83518048;0.14580113;0.33465069;0.2164015
0.07198528;0.87081698;0.84514314;0.14803366;0.20889895;0.10305188
0.07502166;0.85447632;0.82935588;0.18495621;0.51628;0.38018063
0.09181077;0.82944521;0.8059479;0.19732097;0.51104512;0.37614653
0.12091241;0.32027138;0.31250427;0.206938;0.47868249;0.34731824
0.12091242;0.61909467;0.60367261;0.21397905;0.46469179;0.3337747
0.19539916;0.4704197;0.4622918;0.24869998;0.1185262;0.00898042
0.2569317;0.46084546;0.45305111;0.24869998;0.23630432;0.11693937
0.22112768;0.50218759;0.49190528;0.24869998;0.43882214;0.29900621
0.24919515;0.48694058;0.47862323;0.21469693;0;0
0.40638008;0.82903498;0.81909346;0.48136414;0.46625254;0.38809897
0.33685875;0.82682999;0.81622255;0.34447765;0.45681312;0.38012738
0.33973947;0.83467676;0.8236233;0.45141766;0.46335606;0.38260769
0.32360745;0.81295431;0.80208602;0.43410723;0.0193452;0.01592112
0.32360745;0.83188041;0.82078719;0.38006021;0.47721266;0.40115406
0.35875221;0.46751374;0.47024134;0.52219811;0.02101901;0.02454476
0.32360745;0.41901943;0.47477487;0.5020026;0;0
0.32360745;0.41742809;0.47270624;0.49969454;0;0
0.32360745;0.7256382;0.76024682;0.45449508;0.11801532;0.09978043
0.25082131;0.40129922;0.44760489;0.40525651;0.36677622;0.31010593
0.23745825;0.42673799;0.47034562;0.36648711;0.52475082;0.44412189
0.148786;0.39903745;0.44680297;0.28953444;0.25552372;0.20659141
0.14902249;0.41587613;0.46287917;0.31414517;0.25328314;0.20431854
0.14902249;0.74505578;0.78084249;0.30613231;0.38882691;0.318677
0.18663253;0.7438124;0.78165619;0.34886756;0.38620874;0.31674804
0.20032868;0.7791546;0.81576146;0.3901646;0.38620383;0.31708031
0.18979655;0.28469295;0.33825152;0.39242464;0.46511536;0.38207904
0.21907589;0.41068271;0.46099842;0.42550336;0.27900313;0.22459683
0.22076103;0.75946246;0.79749071;0.39139735;0.3817376;0.30849585
0.22750159;0.77457379;0.81166115;0.40886127;0.52484726;0.42942455
0.21907589;0.41334113;0.46313891;0.39324647;0.33869718;0.27332326
0.21907589;0.42264601;0.47217009;0.35338763;0.2780314;0.22257239
0.21907589;0.41899975;0.46518523;0.3486621;0.4013386;0.32683818
0.21907589;0.77330966;0.80683326;0.3344855;0.28223592;0.22682353
0.21907589;0.41895359;0.46571559;0.3408547;0.38106984;0.30942099
0.21907589;0.42585541;0.47229994;0.34188199;0.21338714;0.16859451
0.21907589;0.78564186;0.81878299;0.3408547;0.26085629;0.20886336
0.21907589;0.41980349;0.46602183;0.35544221;0.53710414;0.44074757
0.21907589;0.39956981;0.44706517;0.3564695;0.27035178;0.21692178
0.21907589;0.43732798;0.48315223;0.36140049;0.54388001;0.44544548
0.21907589;0.42428085;0.47044403;0.35831862;0.26107319;0.2087789
0.39660981;0.77808034;0.81183441;0.44522732;0.37316617;0.303182
0.05983;0.41143653;0.44937353;0.23792028;0.1130532;0.09684322
0.18158148;0.45147514;0.48843485;0.49104444;0.34876882;0.29440778
0.34862115;0.78740709;0.81239587;0.59911531;0.3759592;0.31842755
0.21465239;0.80661753;0.83070393;0.45652751;0.21957625;0.18619209
0.14113809;0.81816706;0.8510704;0.31414517;0.21931315;0.16803823
0.01875468;0.77306947;0.80699972;0.33037634;0.33082158;0.26065713
0.06846635;0.78833515;0.82143888;0.26894442;0.28453207;0.22267204
0.01959725;0.43917124;0.48430712;0;0.16304115;0.12087233
0.02107175;0.44754831;0.48547701;0.15005409;0.01706018;0
0.01243539;0.78897255;0.81417426;0.15688552;0.1974026;0.15130782
0.0179121;0.79092653;0.81628761;0.15688552;0.27839327;0.21886839
0.01749082;0.45596566;0.49350303;0.15688552;0.08757543;0.05887943
0.03265709;0.78718068;0.81366594;0.15688552;0.28919095;0.22762173
0.03034002;0.60444665;0.63820216;0.15688552;0.2164216;0.17703482
0.23824437;0.43622722;0.47618254;0.50769961;0.33514621;0.27581401
0.29890947;0.45061627;0.49059907;0.26300985;0.35079525;0.2899951
0.15167022;0.26996993;0.3153423;0.56978527;0.34899919;0.28857631
0.25951929;0.43364518;0.473737;0.59007864;0.3119413;0.25759983
0.15335536;0.78912399;0.81730945;0.59510175;0.34001529;0.28104933
0.22623774;0.7717727;0.81006933;0.49403675;0.3246616;0.2669672
0.19127105;0.44536777;0.49548157;0.54828635;0.23473587;0.19309804
0.17926441;0.43365062;0.48396184;0.47957019;0.2562474;0.20975685
0.15525115;0.4710162;0.51901222;0.31521399;0.27957079;0.22848035
0.14851058;0.44431481;0.49332795;0.29612616;0.09891638;0.06789099
0.16831099;0.79221683;0.82907773;0.28366885;0.10670581;0.07579586
0.16494071;0.79015117;0.82670974;0.29110305;0.26756506;0.21056823
0.1348188;0.43042592;0.48016486;0.26940321;0.36393473;0.29105656
0.0208611;0.81097125;0.84304869;0.17095023;0.30416163;0.23798734
0.12070574;0.42027346;0.4686551;0.25051631;0.22911898;0.18460297
0.05498522;0.40178312;0.45005353;0.45987959;0;0
0.12386538;0.44574214;0.49375967;0.27723926;0.1620986;0.12907208
0.17231321;0.58960928;0.6332766;0.31601768;0.59267091;0.47130031
0.20217813;0.52309487;0.57678051;0.28467347;0.21918456;0.17662885
0.17840614;0.44611763;0.50165998;0.27804296;0.48595924;0.38811421
0.16452835;0.41712204;0.47423972;0.30635377;0.5906829;0.47207646
0.17482548;0.43542243;0.49127901;0.31940965;0.497549;0.39871311
0.30096532;0.81109345;0.85362013;0.37100143;0.66965444;0.53437203
0.38002386;0.41705841;0.47396688;0.39184872;0.36981841;0.29705888
0.01381582;0.4595608;0.49190313;0.14884091;0.48716599;0.39198523
0.01896438;0.45880707;0.49096772;0.14252355;0.36532998;0.29419078
0.02668723;0.82146548;0.84146567;0.16421315;0.48760153;0.39117796
0;0.448882;0.48167636;0.14820917;0.43691636;0.35230413
0.02294282;0.46720219;0.49946625;0.16189679;0.4718038;0.36800421
0.01381582;0.45533126;0.4888043;0.22317519;0.41965361;0.32404845
0.01381582;0.57241476;0.60166754;0.13052056;0.59087362;0.46015045
0.02107062;0.46315063;0.49945073;0.14841975;0.47119763;0.3613579
0.01381582;0.33064212;0.37104738;0.15368422;0.56005276;0.43203982
0.02598515;0.45804961;0.49452904;0.15305248;0.57514235;0.44278208
0.02036854;0.442003;0.47864361;0.15073611;0.58352768;0.44962331
0;0.42541417;0.462314;0;0.57421806;0.44208737
0;0.44644029;0.48148121;0.09701806;0.17646046;0.12386677
0.00646168;0.5491084;0.57430168;0.26081478;0.37791262;0.27542016
0.30744641;0.7832373;0.80186742;0.49916002;0.32919624;0.24519743
0.47526738;0.78109225;0.79975351;0.68149277;0.16339231;0.13318457
0.30744641;0;0;0.57912308;0.01342385;0.01453781
0.30744641;0.48447184;0.49691903;0.62092088;0.56110095;0.44918595
0.30744641;0.52721353;0.54054849;0.53486813;0.2744131;0.22155035
0.30744641;0.92049646;0.94276703;0.6327671;0.54777797;0.43857059
0.30744641;0.77607852;0.79524304;0.68886902;0.48420911;0.38884118
0.30744641;0.89180693;0.91347501;0.48502459;0.27440635;0.22188776
0.30744641;1;1;0.49754135;0.47293412;0.37875567
0.30744641;0.58777147;0.58911984;0.51206974;0.60049802;0.47996938
0.30744641;0.58498071;0.59039091;0.51005811;0.51092719;0.4087567
0.22927807;0.70377137;0.70664093;0.50447027;0.43616947;0.34935412
0.22927807;0.96372928;0.96605725;0.45753241;0.38223395;0.29180065
0.03587344;0.9869399;0.98901543;0.3082253;0.03930491;0.01981948
0.01827094;0.70936768;0.71290462;0.34443451;0.58220749;0.45112622
0.03542781;0.73063106;0.73408421;0.26240501;0.59210837;0.45956414
0.06706774;0.69582598;0.69956232;0.14152457;0.38343806;0.29380951
0.05503565;0.72268846;0.72908006;0.14492583;0.57184324;0.44577919
0.03275401;0.64920772;0.65565435;0.14596149;0.00012018;0
0.18914027;0.68793529;0.69466981;0.40135261;0.46874459;0.36948461
0.15904977;0.5745133;0.58069616;0.42630597;0.3747501;0.2955363
0.18839468;0.96367753;0.96998219;0.24545234;0.57538925;0.46025999
0.18868408;0.98206174;0.98811754;0.31894185;0.37047698;0.29887994
0.24057739;0.71748032;0.72450522;0.32777778;0.50746709;0.40592888
0.24057739;0.72187649;0.72837594;0.33207071;0.47304828;0.37876279
0.24057739;0.72322611;0.73015611;0.31111111;0.36091872;0.29128769
0.24057739;0.69688058;0.7045863;0.33560606;0.46280749;0.37134782
0.24057739;0.9886337;0.99441984;0.34469697;0.26215385;0.2128882
0.24377031;0.97332572;0.98003486;0.3489899;0.51089751;0.40931774
0.24377031;0.73190146;0.73913378;0.35555556;0.24989152;0.20319426
0.1996208;0.72303104;0.73023767;0.29494949;0.61359378;0.48934362
0.1996208;0.68408068;0.69117714;0.29469697;0.61445672;0.49064249
0.1996208;0.72818318;0.73537884;0.28863636;0.51467527;0.41221042
0.1996208;0.7078318;0.71464181;0.55681818;0.35100927;0.2823571
0.1996208;0.70502617;0.7132719;0.51919192;0.12410224;0.10423322
0.2156013;0.96615275;0.97352672;0.14550025;0.21499099;0.17589546
0.20232936;0.70935945;0.71767866;0.31060606;0.51360104;0.41059458
0.25650054;0.69382189;0.70262747;0.35606061;0.45355798;0.36378407
0.25650054;0.6738721;0.68209083;0.35353535;0.64447003;0.51459813
0.47151133;0.94632011;0.9536642;0.53557863;0.67688767;0.54038191
0.29631636;0.95882583;0.96610032;0.46518106;0.20296509;0.16841585
0.24033333;0.70228159;0.71063621;0.40418994;0.21560473;0.17758342
0.19699043;0.73072355;0.73874433;0.29406393;0.45996484;0.37161027
0.24827586;0.72564725;0.73421285;0.48722283;0.39343682;0.32006312
0.47876448;0.71872064;0.72801998;0.51983099;0.28796792;0.23277865
0.58558559;0.73213313;0.74127412;0.59581116;0.68997254;0.54909669
0.51480052;0.89276477;0.90082845;0.59644432;0.68772134;0.5482252
0.51308451;0.72555727;0.73497887;0.58947947;0.31684262;0.25599927
0.52252252;0.9935028;1;0.58029854;0.56612265;0.45093107
0.52209352;0.7339917;0.74192779;0.60752476;0.53958701;0.51447008
0.51308451;0.69762575;0.70543761;0.6148062;0;0
0.41827542;0.70450259;0.71254335;0.6524797;0.41987288;0.41107118
0.48906049;0.95173641;0.95742414;0.69901755;0.15892472;0.15641446
0.46546547;0.70807284;0.71368884;0.57048443;0.60233626;0.58989566
0.16259116;0.70476232;0.71042617;0.25738282;0.84367153;0.82525311
0.06006006;0.71533715;0.72072541;0.06521631;0.85075021;0.83041379
0.04547405;0.70974469;0.7154323;0.075347;0.83861138;0.8175578
0.16516517;0.71321864;0.72052254;0.07603758;0.24990102;0.25872986
0.51651652;0.95144885;0.95984417;0.3590063;0.78254463;0.78167438
0.997426;0.93333051;0.94171659;0.89308357;0.50171507;0.5065077
1;0.69277972;0.70899563;0.90669668;0.7929767;0.79160105
0.93824701;0.6967169;0.71176111;0.86237491;0.33405443;0.33940556
1;0.91889513;0.93528511;0.73801413;0.74561586;0.75157435
0.99566759;0.91149347;0.92825427;0.9380385;0.78800562;0.80508312
0.75147696;0.68603466;0.70201001;0.74777149;0.73001454;0.74650366
