<DATE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
08/07/13;11328,0000000;11399,0000000;11328,0000000;11399,0000000;2917,5900000;2924,4700000;2916,2900000;2923,9700000;6,4678000;6,4688000;6,4673000;6,4688000;19,4337000;19,4359000;19,4235000;19,4313000;18,7310000;18,7310000;18,6060000;18,7010000;225,6900000;225,9300000;225,6900000;225,9300000;0,0141600;0,0142900;0,0140700;0,0141500;7,7450000;7,7472000;7,6361000;7,6468000;305,6400000;306,1000000;304,4800000;305,1200000;1,5064900;1,5073000;1,4820000;1,4882600;8,7986000;8,8319000;8,7890000;8,8148000;72,2570000;72,5170000;70,5830000;71,0390000;1,5392000;1,5426000;1,5350000;1,5377000;0,7337800;0,7344900;0,7311000;0,7315000;1,0780800;1,0800000;1,0750000;1,0775200;1,1399000;1,1412000;1,1382500;1,1400800;9,5758000;9,6083000;9,5246000;9,5477000;1,4572700;1,4729400;1,4559900;1,4586100;8,6035100;8,6458000;8,5729000;8,5759700;1,4118800;1,4146900;1,3970000;1,4028800;135,0740000;135,3680000;133,4970000;133,8080000
09/07/13;11395,0000000;11395,0000000;11311,0000000;11317,0000000;2923,9700000;2923,9700000;2923,9700000;2923,9700000;6,4688000;6,4688000;6,4648000;6,4653000;19,4432000;19,4460000;19,4432000;19,4460000;18,7030000;18,7790000;18,6900000;18,7490000;226,2300000;226,2800000;226,2300000;226,2800000;0,0141500;0,0141500;0,0140400;0,0141300;7,6474000;7,6765000;7,6224000;7,6325000;305,1100000;305,5800000;303,9400000;304,5900000;1,4881300;1,4893900;1,4781600;1,4790300;8,8147000;8,8242000;8,6720000;8,6830000;71,5150000;72,2129000;69,0540000;69,5090000;1,5375000;1,5403000;1,5170000;1,5212000;0,7314900;0,7326400;0,7259000;0,7268000;1,0775700;1,0796000;1,0663400;1,0678400;1,1400700;1,1403000;1,1292000;1,1331600;9,5474000;9,5628200;9,4872000;9,4942500;1,4583600;1,4593000;1,4382000;1,4504000;8,5744900;8,6029200;8,5484000;8,5700800;1,4028800;1,4036700;1,3944000;1,3990600;133,8070000;134,2680000;133,3900000;133,8740000
10/07/13;11326,0000000;11481,0000000;11316,0000000;11442,0000000;2933,1600000;2933,1600000;2919,5600000;2919,9800000;6,4653000;6,4653000;6,4653000;6,4653000;19,4460000;19,5061000;19,0920000;19,0997000;18,7530000;18,7530000;18,6900000;18,6920000;226,2700000;226,7900000;225,5200000;226,3300000;0,0141100;0,0141100;0,0141000;0,0141100;7,6336000;7,6536000;7,5949000;7,6032000;304,5000000;304,7400000;302,1600000;302,9200000;1,4791500;1,4805800;1,4765400;1,4795700;8,6835000;8,7200000;8,6647000;8,6780000;69,9080000;70,4620000;67,8690000;68,3174000;1,5212000;1,5297000;1,5184000;1,5248000;0,7269200;0,7300000;0,7244000;0,7247900;1,0677900;1,0692600;1,0607400;1,0667600;1,1331600;1,1358100;1,1287000;1,1342400;9,4946600;9,5801000;9,4781000;9,5284700;1,4502400;1,4520500;1,4445000;1,4445200;8,5711900;8,6129000;8,5369400;8,5741900;1,3991200;1,4009000;1,3975200;1,3989400;133,8690000;133,9800000;133,7000000;133,8700000
11/07/13;11442,0000000;11702,0000000;11442,0000000;11550,0000000;2921,6200000;2921,6200000;2921,6200000;2921,6200000;6,4569000;6,4607000;6,4569000;6,4607000;19,1013000;19,2150000;19,0890000;19,1337000;18,6630000;18,7180000;18,6380000;18,6570000;226,2900000;226,3300000;224,7400000;224,8200000;0,0141200;0,0145700;0,0136200;0,0137900;7,6037000;7,6051000;7,6037000;7,6051000;302,9000000;303,4500000;302,1100000;302,7900000;1,4718000;1,4773700;1,4712000;1,4768500;8,6784000;8,6853000;8,6763000;8,6819000;68,2990000;69,7230000;67,7390000;68,8990000;1,5248000;1,5257000;1,5227000;1,5246000;0,7248400;0,7257000;0,7243800;0,7253000;1,0668400;1,0681800;1,0659900;1,0670300;1,1342600;1,1390000;1,1333000;1,1364300;9,5284700;9,5828800;9,5045900;9,5736000;1,4513100;1,4545000;1,4503100;1,4532800;8,5741900;8,5912800;8,5680900;8,5749900;1,3960500;1,3976000;1,3938000;1,3959600;133,8600000;133,9300000;133,5940000;133,8610000
12/07/13;11545,0000000;11545,0000000;11473,0000000;11530,0000000;2928,7900000;2932,0200000;2928,7900000;2932,0200000;6,4607000;6,5161000;6,4607000;6,5156000;19,1347000;19,1812000;18,9236000;18,9449000;18,6470000;18,6670000;18,6470000;18,6670000;224,8000000;224,9800000;223,6300000;223,7800000;0,0137900;0,0140400;0,0137400;0,0139300;7,6007000;7,6341000;7,5616000;7,6061000;302,5900000;302,8200000;299,0000000;302,1400000;1,4769200;1,4920000;1,4756000;1,4886700;8,6719000;8,6738000;8,6615000;8,6667000;68,8940000;68,9290000;68,3290000;68,3290000;1,5241000;1,5241000;1,5186000;1,5203000;0,7237500;0,7249000;0,7231500;0,7247500;1,0675100;1,0675100;1,0651100;1,0653500;1,1363500;1,1380000;1,1182000;1,1197900;9,5736000;9,5791000;9,4954000;9,5193000;1,4534700;1,4565300;1,4488000;1,4522600;8,5688000;8,5758000;8,5557000;8,5728000;1,3962000;1,4088800;1,3951300;1,4015900;133,8500000;134,5960000;133,6400000;134,3430000
15/07/13;11521,0000000;11552,0000000;11504,0000000;11550,0000000;2937,2900000;2937,3400000;2933,9400000;2934,7900000;6,5156000;6,5156000;6,5156000;6,5156000;18,9447000;19,0334000;18,9236000;19,0025000;18,6920000;18,6960000;18,6920000;18,6960000;223,7800000;226,3500000;223,6700000;225,1600000;0,0139300;0,0143100;0,0139300;0,0142600;7,6056000;7,6209000;7,5739000;7,5757000;301,6200000;302,4500000;300,3300000;302,2200000;1,4886300;1,4904000;1,4770000;1,4806500;8,6662000;8,7162000;8,6509000;8,6704000;69,3220000;69,3220000;68,2310000;68,2400000;1,5222000;1,5318000;1,5195000;1,5262000;0,7245000;0,7301600;0,7237000;0,7276200;1,0650700;1,0746700;1,0646800;1,0717900;1,1197900;1,1245100;1,1173000;1,1189800;9,5178300;9,5360500;9,5030500;9,5215000;1,4521700;1,4614400;1,4461000;1,4483800;8,5706800;8,6179000;8,5507000;8,6056000;1,4015800;1,4030300;1,3883000;1,3957100;134,3440000;134,4380000;133,6400000;133,7500000
16/07/13;11549,0000000;11639,0000000;11540,0000000;11639,0000000;2934,7900000;2934,7900000;2915,9300000;2921,0200000;6,5208000;6,5216000;6,5202000;6,5216000;19,0040000;19,0360000;18,6917000;18,7059000;18,6950000;18,7390000;18,6330000;18,7000000;225,1200000;225,2200000;223,1000000;223,3300000;0,0142500;0,0146700;0,0141400;0,0146700;7,5763000;7,6043000;7,5733000;7,5834000;302,4100000;304,8300000;300,3400000;304,7500000;1,4807900;1,4815000;1,4554000;1,4569500;8,6711000;8,6976000;8,6480000;8,6663000;68,8360000;71,3400000;67,9540000;69,8800000;1,5264000;1,5282000;1,5200000;1,5224000;0,7276400;0,7290000;0,7256000;0,7271200;1,0717800;1,0761100;1,0694600;1,0744800;1,1189900;1,1197800;1,1186600;1,1191600;9,5270000;9,5280000;9,5237000;9,5280000;1,4484800;1,4498900;1,4353000;1,4403100;8,6053000;8,6352100;8,5851000;8,6153700;1,3955500;1,3977600;1,3730000;1,3750700;133,7480000;133,8600000;132,3560000;132,5890000
17/07/13;11638,0000000;11641,0000000;11588,0000000;11614,0000000;2921,0200000;2926,4400000;2921,0200000;2926,4400000;6,5216000;6,5216000;6,5186000;6,5188000;18,7081000;18,7150000;18,7067000;18,7150000;18,6970000;18,7030000;18,6160000;18,6410000;223,3300000;223,3300000;223,2100000;223,2100000;0,0145500;0,0146700;0,0143100;0,0145200;7,5837000;7,6144000;7,5622000;7,5937000;304,7400000;306,8600000;303,8200000;306,4700000;1,4564700;1,4817700;1,4545000;1,4740100;8,6664000;8,6742000;8,5763000;8,5883000;69,8800000;70,1850000;68,4818000;68,9740000;1,5221000;1,5245000;1,5118000;1,5144000;0,7272000;0,7281000;0,7234000;0,7254800;1,0744100;1,0751600;1,0626500;1,0665600;1,1186000;1,1187000;1,1169200;1,1172200;9,5278000;9,5747000;9,5085800;9,5338800;1,4402000;1,4504800;1,4305000;1,4372600;8,6152600;8,6580000;8,5751000;8,6231400;1,3749800;1,3831400;1,3688000;1,3791700;132,5790000;133,5930000;132,0590000;132,4980000
18/07/13;11588,0000000;11620,0000000;11583,0000000;11614,0000000;2925,2800000;2929,1400000;2925,2800000;2927,7100000;6,5188000;6,5188000;6,5188000;6,5188000;18,7389000;18,7463000;18,6862000;18,7365000;18,6390000;18,6540000;18,5040000;18,5120000;223,1300000;223,2100000;223,1300000;223,1700000;0,0145400;0,0145800;0,0145400;0,0145800;7,5934000;7,5975000;7,5630000;7,5668000;306,4700000;307,8000000;305,1000000;306,3500000;1,4739000;1,4769000;1,4548500;1,4731300;8,5890000;8,6191000;8,5205000;8,5539000;68,9740000;70,4575000;67,8040000;68,3668000;1,5142000;1,5212000;1,5061000;1,5123000;0,7255500;0,7286800;0,7217000;0,7240100;1,0666100;1,0749300;1,0649100;1,0743500;1,1177000;1,1240500;1,1157000;1,1181000;9,5338800;9,5494000;9,4970000;9,5232000;1,4372600;1,4406700;1,4311000;1,4316800;8,6219000;8,6376500;8,5113000;8,5215000;1,3791700;1,3792500;1,3618400;1,3684200;132,4910000;132,5650000;130,8900000;130,9420000
19/07/13;11617,0000000;11652,0000000;11613,0000000;11649,0000000;2927,7100000;2927,7100000;2927,7100000;2927,7100000;6,5926000;6,5926000;6,5914000;6,5914000;18,7432000;18,7432000;18,6322000;18,7270000;18,5130000;18,7250000;18,5040000;18,6270000;223,1700000;224,7100000;222,9100000;224,4500000;0,0146000;0,0146000;0,0146000;0,0146000;7,5709000;7,5709000;7,5709000;7,5709000;306,1000000;306,3600000;304,0500000;305,3900000;1,4730500;1,4736900;1,4688000;1,4688000;8,5545000;8,5574000;8,4089000;8,4144000;68,4760000;68,5700000;66,3640000;67,0810000;1,5120000;1,5126000;1,4900000;1,4989000;0,7239600;0,7240500;0,7179900;0,7208000;1,0743200;1,0755100;1,0630000;1,0687700;1,1181200;1,1217500;1,1152000;1,1174500;9,5228500;9,5418400;9,4237000;9,4284800;1,4317800;1,4334000;1,4310000;1,4314300;8,5220400;8,5804000;8,5026000;8,5554200;1,3683600;1,3693900;1,3662400;1,3664000;130,9440000;131,0900000;130,8490000;131,0800000
20/07/13;11648,0000000;11648,0000000;11644,0000000;11646,0000000;2934,6800000;2934,8900000;2934,1700000;2934,1700000;6,5914000;6,5914000;6,5914000;6,5914000;18,7288000;18,7650000;18,6939000;18,7327000;18,6230000;18,6310000;18,4210000;18,4400000;224,1300000;226,7900000;223,9000000;225,6100000;0,0139700;0,0146300;0,0139600;0,0142000;7,5697000;7,5701000;7,5691000;7,5701000;305,3500000;305,8900000;302,7100000;305,6600000;1,4717500;1,4748100;1,4664000;1,4701100;8,4155000;8,4194000;8,4065000;8,4107000;67,1270000;67,2600000;64,2840000;65,3040000;1,4988000;1,4994000;1,4909000;1,4911000;0,7207800;0,7216000;0,7203400;0,7216000;1,0687700;1,0699800;1,0679600;1,0689500;1,1175000;1,1186600;1,1060000;1,1075700;9,4286200;9,4343800;9,3727000;9,4103000;1,4248600;1,4300000;1,4246900;1,4291700;8,5556000;8,5753400;8,5385500;8,5750300;1,3667200;1,3672000;1,3643100;1,3658400;130,8240000;131,0100000;130,7440000;130,8420000
21/07/13;11653,0000000;11653,0000000;11641,0000000;11643,0000000;2934,1700000;2934,1700000;2934,1700000;2934,1700000;6,5563000;6,5563000;6,5550000;6,5560000;18,7362000;18,7366000;18,6742000;18,6762000;18,4400000;18,4400000;18,4300000;18,4300000;225,6300000;226,0900000;225,0100000;226,0000000;0,0142000;0,0144100;0,0142000;0,0144100;7,5691000;7,6031000;7,5353000;7,5615000;305,4900000;305,8000000;303,3700000;305,2700000;1,4706700;1,4799700;1,4649000;1,4743400;8,4016000;8,4072000;8,3942000;8,4005000;64,8130000;65,5090000;64,8020000;64,8100000;1,4899000;1,4941000;1,4874000;1,4908000;0,7204400;0,7207000;0,7197500;0,7203000;1,0680000;1,0691500;1,0673100;1,0687000;1,1074600;1,1114400;1,0985000;1,1026000;9,4096800;9,4217000;9,3179000;9,3280000;1,4291600;1,4443000;1,4282000;1,4393900;8,5541300;8,5626000;8,5530000;8,5594900;1,3661900;1,3736400;1,3640000;1,3673800;130,9100000;131,8070000;130,6800000;131,4510000
22/07/13;11642,0000000;11696,0000000;11641,0000000;11645,0000000;2932,3100000;2932,5300000;2921,4000000;2924,4000000;6,5560000;6,5560000;6,5523000;6,5533000;18,6468000;18,6993000;18,6172000;18,6360000;18,4240000;18,4300000;18,4240000;18,4270000;226,0300000;226,9100000;224,6800000;224,8300000;0,0144100;0,0146100;0,0141900;0,0145300;7,5613000;7,5784000;7,5204000;7,5381000;305,2900000;305,8700000;305,0100000;305,0400000;1,4737000;1,4870400;1,4690100;1,4700800;8,4023000;8,4616000;8,3934000;8,4182000;65,5470000;65,5470000;65,3640000;65,3980000;1,4927000;1,5041000;1,4899000;1,4979000;0,7202000;0,7220000;0,7168000;0,7173000;1,0688500;1,0720000;1,0666200;1,0694300;1,1027700;1,1032700;1,0840000;1,0848800;9,3280000;9,3385400;9,3196000;9,3299000;1,4393200;1,4422900;1,4260000;1,4290600;8,5611400;8,6177700;8,5403000;8,6055400;1,3675600;1,3691300;1,3500000;1,3573100;131,4660000;131,8750000;129,4400000;129,5530000
23/07/13;11642,0000000;11714,0000000;11637,0000000;11704,0000000;2924,4000000;2963,3300000;2924,4000000;2963,0400000;6,5533000;6,5533000;6,4640000;6,4686000;18,6263000;18,6459000;18,6263000;18,6459000;18,4270000;18,5030000;18,4040000;18,4820000;225,0700000;227,1000000;225,0700000;226,6300000;0,0145500;0,0149100;0,0145300;0,0148500;7,5382000;7,5618000;7,5022000;7,5025000;305,2700000;306,1600000;303,8500000;305,1600000;1,4699100;1,4761700;1,4438700;1,4453000;8,4206000;8,4228000;8,2973000;8,3020000;64,7050000;66,4050000;64,6600000;65,3500000;1,4976000;1,4990000;1,4840000;1,4873000;0,7173000;0,7180000;0,7089000;0,7097800;1,0694200;1,0732700;1,0658000;1,0689000;1,0849300;1,0855000;1,0834600;1,0845500;9,3251000;9,3302000;9,3220000;9,3302000;1,4290700;1,4338100;1,4136000;1,4155400;8,6048900;8,6827000;8,5787000;8,6471300;1,3572300;1,3581100;1,3400000;1,3444700;129,5350000;129,9580000;127,5760000;128,0650000
24/07/13;11705,0000000;11707,0000000;11653,0000000;11668,0000000;2963,0400000;2966,5200000;2962,1900000;2966,5200000;6,4686000;6,4686000;6,4686000;6,4686000;18,6706000;18,6751000;18,6706000;18,6751000;18,4550000;18,6220000;18,4360000;18,5250000;226,5900000;226,7100000;226,4500000;226,7100000;0,0148400;0,0153500;0,0148200;0,0152100;7,5019000;7,5083000;7,5015000;7,5017000;305,1800000;309,2600000;304,5500000;306,9500000;1,4452400;1,4498100;1,4270000;1,4390500;8,3026000;8,3159000;8,1649000;8,1944000;65,9550000;67,1707000;64,7060000;66,4200000;1,4871000;1,4883000;1,4585000;1,4646000;0,7100000;0,7105700;0,7012000;0,7064000;1,0689000;1,0694900;1,0616900;1,0640300;1,0830000;1,0839000;1,0821500;1,0829800;9,3302000;9,3703900;9,3180000;9,3203800;1,4156200;1,4246700;1,4102000;1,4190100;8,6490900;8,6950200;8,6313000;8,6517000;1,3445000;1,3503700;1,3391800;1,3488300;128,0870000;129,0300000;127,6180000;128,9530000
25/07/13;11669,0000000;11768,0000000;11662,0000000;11767,0000000;2966,5700000;2967,3300000;2966,5700000;2966,9800000;6,4387000;6,4406000;6,4387000;6,4406000;18,6742000;18,8261000;18,6120000;18,7878000;18,5270000;18,5990000;18,5140000;18,5960000;227,0100000;228,7500000;225,9500000;228,1400000;0,0153800;0,0153800;0,0152100;0,0153800;7,5057000;7,5155000;7,4461000;7,4471000;307,1200000;307,7100000;302,4500000;303,0300000;1,4390400;1,4468200;1,4254000;1,4264700;8,1954000;8,2981000;8,1471000;8,2608000;66,4220000;67,2740000;63,9990000;65,5640000;1,4646000;1,4704000;1,4557000;1,4687000;0,7061800;0,7146600;0,7033500;0,7145500;1,0641800;1,0681500;1,0618000;1,0658000;1,0830400;1,0906500;1,0820000;1,0850500;9,3203800;9,3332600;9,2401000;9,2430700;1,4190600;1,4192400;1,3944100;1,4054800;8,6534000;8,6649000;8,5811000;8,6118000;1,3489800;1,3520700;1,3379000;1,3398600;128,9730000;129,0640000;126,8720000;127,3620000
26/07/13;11772,0000000;11781,0000000;11734,0000000;11754,0000000;2968,0000000;2975,7100000;2967,1200000;2974,5800000;6,4406000;6,4465000;6,4406000;6,4465000;18,7843000;18,7876000;18,7019000;18,7089000;18,5990000;19,0120000;18,5570000;18,9280000;228,0900000;229,8700000;228,0800000;229,5000000;0,0152500;0,0152500;0,0152400;0,0152400;7,4470000;7,4485000;7,4439000;7,4443000;302,9800000;304,4200000;302,3600000;303,6800000;1,4303500;1,4309800;1,4261800;1,4266000;8,2624000;8,2628000;8,1267000;8,1487000;65,9090000;65,9120000;63,9650000;65,0574000;1,4687000;1,4737000;1,4565000;1,4600000;0,7145400;0,7172000;0,7101000;0,7115500;1,0655300;1,0672800;1,0512000;1,0553200;1,0851300;1,0855900;1,0691000;1,0696800;9,2439600;9,2701400;9,2038000;9,2252700;1,4055900;1,4060200;1,4022000;1,4043500;8,6141600;8,6463100;8,5966500;8,6138000;1,3415100;1,3423700;1,3390200;1,3415500;127,3860000;127,4900000;127,3200000;127,3900000
27/07/13;11747,0000000;11750,0000000;11747,0000000;11750,0000000;2974,5800000;2995,5700000;2974,5800000;2994,7400000;6,4465000;6,4465000;6,4261000;6,4297000;18,7075000;18,7218000;18,6100000;18,6963000;18,9480000;19,2120000;18,9470000;19,1710000;229,5600000;229,5800000;226,0600000;226,3700000;0,0154000;0,0154100;0,0150100;0,0152200;7,4050000;7,4486000;7,3893000;7,4307000;303,7300000;307,3200000;303,2400000;305,2000000;1,4313200;1,4313200;1,4237000;1,4284000;8,1521000;8,1574000;8,1426000;8,1574000;65,0370000;65,3730000;63,9540000;64,8940000;1,4610000;1,4623000;1,4576000;1,4621000;0,7119000;0,7123000;0,7109300;0,7123000;1,0544900;1,0557200;1,0534400;1,0553500;1,0697100;1,0717000;1,0508000;1,0546000;9,2252600;9,2367000;9,1907000;9,2011600;1,4045500;1,4057000;1,4010500;1,4046000;8,6134700;8,6244800;8,6075000;8,6230300;1,3404100;1,3404600;1,3365500;1,3387900;127,3600000;127,4300000;126,9480000;127,0730000
28/07/13;11752,0000000;11758,0000000;11752,0000000;11758,0000000;2995,1500000;2996,2200000;2995,1500000;2995,7200000;6,4297000;6,4297000;6,4297000;6,4297000;18,6969000;18,9421000;18,6877000;18,8122000;19,1680000;19,1790000;19,1570000;19,1790000;226,3900000;226,4600000;223,3200000;223,5300000;0,0151100;0,0153800;0,0148400;0,0150000;7,4258000;7,4359000;7,3853000;7,3914000;305,3700000;305,8500000;305,1400000;305,3900000;1,4290000;1,4355100;1,4240000;1,4328700;8,1381000;8,1432000;8,1185000;8,1311000;65,1740000;65,2490000;65,1310000;65,2490000;1,4593000;1,4601000;1,4543000;1,4550000;0,7115000;0,7124000;0,7093000;0,7100400;1,0567000;1,0567000;1,0526700;1,0544300;1,0546400;1,0683800;1,0493000;1,0633600;9,2011600;9,2270000;9,1507000;9,1759900;1,4050600;1,4105200;1,4027000;1,4086400;8,6180000;8,6180000;8,5851000;8,6000000;1,3387800;1,3569100;1,3387800;1,3496300;127,0800000;128,7920000;127,0330000;128,1830000
29/07/13;11762,0000000;11762,0000000;11721,0000000;11743,0000000;2993,5800000;2999,1600000;2993,5000000;2999,0500000;6,4465000;6,4465000;6,4261000;6,4297000;18,8084000;19,0774000;18,7616000;18,9486000;19,2040000;19,2120000;19,1100000;19,1420000;223,5600000;223,7300000;222,3700000;222,4200000;0,0150000;0,0153900;0,0148400;0,0152000;7,3914000;7,3914000;7,3318000;7,3509000;305,4700000;305,9000000;305,2500000;305,6500000;1,4331300;1,4515200;1,4289000;1,4498900;8,1445000;8,2471000;8,1305000;8,2038000;64,9090000;65,0800000;64,6190000;65,0170000;1,4585000;1,4744000;1,4553000;1,4688000;0,7103000;0,7165000;0,7097100;0,7122500;1,0537400;1,0672300;1,0536300;1,0645600;1,0633200;1,0635000;1,0461000;1,0494900;9,1763800;9,1809000;9,1639000;9,1740000;1,4086800;1,4141000;1,4004000;1,4022100;8,5995000;8,7512800;8,5900000;8,7325200;1,3496300;1,3600500;1,3484000;1,3549200;128,2300000;129,1570000;128,0340000;128,5910000
30/07/13;11743,0000000;11785,0000000;11729,0000000;11779,0000000;2998,8900000;2999,1900000;2997,0200000;2999,1900000;6,4297000;6,4297000;6,4297000;6,4297000;18,9485000;18,9485000;18,9380000;18,9380000;19,1370000;19,3770000;19,1360000;19,3440000;222,4300000;222,4700000;222,4300000;222,4700000;0,0151200;0,0155300;0,0151200;0,0152700;7,3507000;7,3598000;7,3051000;7,3258000;305,6800000;306,1600000;302,6900000;303,2000000;1,4499100;1,4641600;1,4366300;1,4496600;8,2053000;8,2681000;8,1895000;8,2249000;65,2820000;66,2790000;64,7840000;65,3840000;1,4690000;1,4787000;1,4648000;1,4704000;0,7125000;0,7216400;0,7116000;0,7183300;1,0646100;1,0673400;1,0610000;1,0660900;1,0494100;1,0500000;1,0480500;1,0500000;9,1830000;9,1830000;9,1650000;9,1786000;1,4023700;1,4074000;1,3862500;1,3882400;8,7362800;8,8212300;8,7272000;8,8028000;1,3549300;1,3750400;1,3526300;1,3642900;128,5910000;131,7420000;128,2310000;130,4530000
31/07/13;11779,0000000;11830,0000000;11751,0000000;11793,0000000;2999,1900000;2999,1900000;2999,1900000;2999,1900000;6,3983000;6,4005000;6,3983000;6,3992000;18,9315000;18,9384000;18,9315000;18,9353000;19,3480000;19,3500000;19,0330000;19,0600000;222,3400000;223,7600000;222,3200000;223,1100000;0,0153200;0,0155000;0,0152400;0,0152800;7,3251000;7,3521000;7,3098000;7,3518000;303,1400000;304,5100000;302,6800000;303,7200000;1,4496600;1,4547900;1,4340000;1,4365400;8,2255000;8,5648000;8,2042000;8,4276000;65,7160000;65,9010000;64,8640000;64,9890000;1,4707000;1,5183000;1,4682000;1,4947000;0,7184000;0,7293000;0,7167000;0,7251300;1,0659300;1,0670000;1,0557000;1,0624000;1,0479000;1,0485400;1,0451500;1,0465100;9,1751000;9,2201000;9,1670000;9,2061000;1,3876500;1,3895800;1,3743000;1,3794400;8,8053900;8,9200100;8,7916900;8,8693000;1,3640000;1,3674800;1,3471500;1,3555100;130,5160000;130,8480000;128,3280000;128,6890000
01/08/13;11799,0000000;11803,0000000;11727,0000000;11745,0000000;3005,2200000;3005,2200000;3000,9300000;3000,9300000;6,3992000;6,3992000;6,3992000;6,3992000;18,9353000;19,1625000;18,9129000;19,1402000;19,0620000;19,1680000;18,9500000;19,1500000;223,1000000;223,2400000;221,6500000;221,7000000;0,0152900;0,0153000;0,0152700;0,0152700;7,3522000;7,3522000;7,3481000;7,3500000;303,8500000;304,5000000;302,5800000;302,8100000;1,4367500;1,4426900;1,4240000;1,4284100;8,4284000;8,4681000;8,2328000;8,2682000;65,1300000;65,2060000;63,6660000;64,0140000;1,4944000;1,4992000;1,4730000;1,4785000;0,7251500;0,7276100;0,7151000;0,7223800;1,0624000;1,0700200;1,0527000;1,0550300;1,0465000;1,0619400;1,0464900;1,0566000;9,2056000;9,2145400;9,1492000;9,1523400;1,3789500;1,3856400;1,3721000;1,3733200;8,8700000;8,9315000;8,5906000;8,6177000;1,3550400;1,3679600;1,3500000;1,3574100;128,7150000;130,7030000;128,5910000;129,8160000
02/08/13;11743,0000000;11750,0000000;11667,0000000;11704,0000000;3001,0300000;3001,0300000;2992,2300000;2993,7100000;6,3733000;6,3740000;6,3731000;6,3735000;19,1128000;19,3761000;19,0929000;19,2757000;19,1530000;19,1640000;19,0260000;19,0290000;221,7200000;222,9200000;221,7100000;222,9200000;0,0154100;0,0154200;0,0153100;0,0153300;7,3528000;7,3591000;7,3528000;7,3579000;302,9900000;304,4400000;300,9100000;303,1300000;1,4289000;1,4301300;1,4283000;1,4283000;8,2705000;8,4400000;8,2611000;8,3920000;64,4740000;66,6850000;62,9530000;63,9190000;1,4782000;1,4993000;1,4766000;1,4901000;0,7223800;0,7265500;0,7216000;0,7233700;1,0550400;1,0589900;1,0520000;1,0553000;1,0566600;1,0650800;1,0548000;1,0596600;9,1537000;9,1722000;9,0835000;9,1039000;1,3736100;1,3747500;1,3721100;1,3737400;8,6165800;8,7174000;8,6017000;8,6747900;1,3572200;1,3595000;1,3553800;1,3571500;129,9300000;129,9300000;129,8070000;129,9100000
03/08/13;11706,0000000;11708,0000000;11702,0000000;11702,0000000;2993,7100000;2993,7100000;2985,5000000;2988,9900000;6,3735000;6,3910000;6,3735000;6,3910000;19,2774000;19,4775000;19,2640000;19,4744000;19,0300000;19,0340000;19,0300000;19,0340000;222,9300000;223,8300000;222,7100000;223,2200000;0,0152700;0,0153000;0,0150400;0,0151700;7,3577000;7,3695000;7,3141000;7,3404000;303,1900000;305,5000000;302,2500000;302,8400000;1,4284000;1,4340900;1,4272800;1,4302900;8,3972000;8,3972000;8,3808000;8,3916000;64,0400000;65,1080000;63,2400000;64,1920000;1,4922000;1,4923000;1,4881000;1,4903000;0,7236000;0,7237000;0,7230000;0,7233000;1,0552000;1,0553200;1,0544500;1,0546600;1,0596900;1,1040000;1,0577000;1,0861300;9,1062000;9,1709700;9,0501100;9,1298000;1,3722400;1,3749300;1,3709200;1,3729300;8,6781800;8,6781800;8,6551000;8,6730600;1,3562100;1,3613500;1,3562100;1,3603500;129,9700000;130,1900000;129,8430000;129,9220000
