<bid_top>;<c>;<c2>;p
0;0.6089173;0.23832305;0
1.00E-08;0.5574246;0.46325234;0.18867924
0;0.5386551;0.37358382;0.18867925
0;0.54628223;0.34327632;0.18867925
0.18867925;0.50195533;0.44344908;0
0.18867925;0.52762073;0.373188;0
0.18867925;0.500926;0.29935983;0
0.18867925;0.5060797;0.28540915;0
0.18867925;0.44784504;0.31987184;0
0.18867925;0.50811803;0.292379;0
0.18867925;0.528871;0.3361771;0.00058491
0.18867925;0.5103549;0.24405886;0.00173588
0.18867925;0.5505172;0.29182968;0.00379245
0.18926416;0.5521612;0.30191097;0.00439624
0.19041513;0.5410229;0.3033742;0.01716977
0.1924717;0.5533267;0.3566477;0.01511322
0.1936604;0.5339024;0.4191925;0.01392455
0.2075849;0.53160673;0.40489966;6E-08
0.20758492;0.4525358;0.4065695;0.54713208
0.20758495;0.4807345;0.3820486;0.54713205
0.20758496;0.38241285;0.4528797;0.54713204
0.754717;0.20676169;0.69342726;0
0.754717;0.046047717;0.5775235;0
0.754717;0.5567754;0.38648736;0
0.754717;0.46867064;0.37706143;0
0.754717;0.42528892;0.39379907;-0.56226417
0.754717;0.4271962;0.42872152;-0.56226417
0.754717;0.6198269;0.37460655;-0.56226417
0.19245283;0.7612186;0.17375213;0.00022643
0.19245283;0.6423505;0.23624545;0.00030189
0.19245283;0.23513237;0.39906275;0.20377357
0.19267926;0.3781432;0.3375622;0.20354714
0.19275472;0.62143326;0.50154513;0.20347168
0.3962264;0.31573108;0.5346003;0
0.3962264;0.48793828;0.45059484;0
0.3962264;0.36758298;0.53768003;0.1509434
0.3962264;0.3606279;0.50722533;0.1698113
0.3962264;0.36031854;0.45144138;0
0.5471698;0.3747187;0.54697454;-0.1507547
0.5660377;0.34066638;0.5006688;-0.16841503
0.3962264;0.44957888;0.33699384;0.00216988
0.3964151;0.42027178;0.32578087;0.00224532
0.39762267;0.5688695;0.40678394;0.00103775
0.39839628;0.79800737;0.29714635;0.00026414
0.39866042;0.027190119;0.52740425;-0.00243402
0.39866042;0.24384502;0.42315277;-0.00243402
0.39866042;0.5667982;0.40998337;-0.00243402
0.3962264;0.21736297;0.34325358;4E-08
0.3962264;0.47807533;0.34684768;0.00030196
0.3962264;0.41707155;0.408394;-0.24109813
0.39622644;0.29288447;0.3212652;-0.23990946
0.39652836;0.44723925;0.5595784;0.11290564
0.15512827;0.39705792;0.17235272;0.35430573
0.15631698;0.77115077;0.28831172;0.35311702
0.509434;0.29787713;0.53431416;0.1132075
0.509434;0.65391254;0.3887092;0.0377358
0.509434;0.49918976;0.44122252;0.0377358
0.6226415;0.46451318;0.4698148;-0.44734203
0.5471698;0.32168123;0.5095797;-0.37187032
0.5471698;0.4562407;0.43926033;-0.3718703
0.17529947;0.7585756;0.17978895;0.01994053
0.17529948;0.16775641;0.20971821;0.01994054
0.1752995;0.3747871;0.283695;0.01994054
0.19524;0.7285115;0.51434326;4E-08
0.19524002;0.6012698;0.2635809;2E-08
0.19524004;0.58837837;0.4148281;1E-08
0.19524004;0.60194737;0.38753843;3E-08
0.19524004;0.6307833;0.3202512;3E-08
0.19524005;0.47412997;0.447735;3E-08
0.19524007;0.4484678;0.45304498;3E-08
0.19524007;0.49760255;0.41188866;3E-08
0.19524008;0.517089;0.41810888;0.19942018
0.1952401;0.5891831;0.31094423;0.19942016
0.1952401;0.2894153;0.33253062;0.19942016
0.39466026;0.18057576;0.48309192;-0.3369665
0.39466026;0.8304203;0.28957948;-0.33696649
0.39466026;0.46097615;0.37859333;-0.33696648
0.05769376;0.7892494;0.15567707;-0.05769376
0.05769377;0.5196284;0.25015932;-0.05769377
0.05769378;0.6084514;0.30433598;-0.05769378
0;0.615126;0.25851005;0
0;0.6547765;0.22927104;0
0;0.4017655;0.18814024;0
0;0.69691366;0.26123366;0.00000001
0;0.61014277;0.32388404;0.00000002
0;0.7319464;0.20285305;0.00000003
1.00E-08;0.18032047;0.6657393;0.00000003
2.00E-08;0.37686267;0.3860592;0.00110822
3.00E-08;0.6609396;0.32747543;0.00801374
4.00E-08;0.37221566;0.45063522;0.00969818
0.00110824;0.93942285;0.1348736;0.29763036
0.00801377;0.43608034;0.19171694;0.45677593
0.00969822;0.2591232;0.12681562;0.4550915
0.2987386;0.29829282;0.84385824;0.1887397
0.4647897;0.44174105;0.7216881;-0.28522576
0.46478972;0.43846157;0.5119677;-0.1452983
0.4874783;0.40812787;0.4983446;-0.16798688
0.17956394;0.366634;0.21893887;0.13992751
0.31949142;0.4252479;0.36657804;3E-08
0.31949142;0.4078078;0.4733531;6E-08
0.31949145;0.30823594;0.3337027;3E-08
0.31949145;0.3860095;0.4800073;3E-08
0.31949148;0.5043578;0.58643967;2E-08
0.31949148;0.3500299;0.43003014;2E-08
0.31949148;0.2856658;0.21949984;6E-08
0.3194915;0.2840861;0.27593145;7E-08
0.3194915;0.35073626;0.34186634;1E-07
0.31949154;0.6219556;0.50214213;8E-08
0.31949157;0.18230611;0.31553024;5E-08
0.3194916;0.2538031;0.29716057;5E-08
0.31949162;0.60814196;0.47132814;6E-08
0.31949162;0.45230627;0.4049939;8E-08
0.31949165;0.46204028;0.44144967;5E-08
0.31949168;0.83251715;0.3450233;6E-08
0.3194917;0.60162175;0.38983953;7E-08
0.3194917;0.5684401;0.4149462;7E-08
0.31949174;0.51602477;0.41089827;3E-08
0.31949177;0.5121217;0.4730545;3E-08
0.31949177;0.5418244;0.3802126;3E-08
0.31949177;0.55510974;0.45799774;6E-08
0.3194918;0.5520386;0.3825272;6E-08
0.3194918;0.5096778;0.40426403;6E-08
0.31949183;0.54785347;0.45734993;7E-08
0.31949186;0.54006344;0.47600287;4E-08
0.31949186;0.5467957;0.42409858;4E-08
0.3194919;0.5272784;0.44137913;2E-08
0.3194919;0.5269181;0.44458985;5E-08
0.3194919;0.5316713;0.43983248;5E-08
0.31949192;0.53840274;0.43715507;3E-08
0.31949195;0.5296786;0.436437;3E-08
0.31949195;0.5464377;0.42285368;3E-08
0.31949195;0.5142072;0.45041907;5E-08
0.31949198;0.5340703;0.35834157;2E-08
0.31949198;0.5127579;0.42222303;-5.3E-07
0.319492;0.50918907;0.39692262;-5.5E-07
0.319492;0.569603;0.37483996;-5.5E-07
0.31949145;0.5375657;0.39212283;0
0.31949145;0.34443793;0.5107816;0
0.31949145;0.44812822;0.30162722;0
0.31949145;0.4779693;0.3758913;0
0.31949145;0.46660295;0.3628583;0
0.31949145;0.4562653;0.42727306;0
0.31949145;0.48594797;0.5009296;0
0.31949145;0.5098556;0.33944938;0
0.31949145;0.5053123;0.34084943;0
0.31949145;0.30492055;0.28282452;-0.29578483
0.31949145;0.412821;0.43005082;-0.31949145
0.31949145;0.46761453;0.32425725;-0.31949145
0.02370662;1;0.16161081;-0.02370662
0;0.9548038;0.09410561;0.00000001
0;0.92443943;0.06206835;0
0;0.8759208;0.25183833;0.00000001
1.00E-08;0.709362;0.36954507;-0.00000001
0;0.6855931;0.32459778;0
1.00E-08;0.69248796;0.42241058;0.01585739
0;0.71147436;0.21654704;0
0;0.7447816;0.18961558;0
0.0158574;0.71718335;0.23603572;-0.0158574
0;0.6989891;0.37129432;0
0;0.6512624;0.5203688;0
0;0.68156505;0.3204525;0
0;0.021603286;0.18910196;0
0;0.36003035;0.26670513;0
0;0.4353885;0.17140123;0
0;0.48446217;0.21695444;0
0;0.5466015;0.4543429;0
0;0.46870178;0.17315333;0
0;1;0.32698143;0
0;0.834279;0.27704906;0
0;0;0.19207561;0
0;0.99503183;0.7178034;0
0;0.7748127;0.16379638;0
0;0.7737795;0.18572673;0
0;0.7203492;0.41036698;0
0;0.7442357;0.4254277;0
0;0.7510314;0.72309315;0.0944533
0;0.7807354;0.5552262;0.00069411
0;0.72751844;0.28919968;0.00076267
0.0944533;0.7223337;0.33435902;-0.00916395
0.00069411;0.7838582;0.23305674;0.12180419
0.00076267;0.7263768;0.65496624;0.1851842
0.08528935;0.6705237;0.2745256;0.10434219
0.1224983;0.7182333;0.35114563;0.06713324
0.18594687;0.70331;0.7582362;-0.18594687
0.18963154;0.681956;0.2841711;-0.18963154
0.18963154;0.70096385;0.24323739;-0.18963154
0;0.7631868;0.61521286;0
0;0.7760465;0.1887502;0
0;0.7469834;0.26017788;0
0;0.70878917;0.3438833;0
0;0.7429564;0.42282528;0
0;0.66591024;0.38454944;0
0;0.69170916;0.37438014;0.04034063
0;0.68982834;0.39900675;0.04034063
0;0.6846508;0.39624923;0.04034063
0.04034063;0.6736054;0.4126101;0
0.04034063;0.6453661;0.53017133;0
0.04034063;0.6822086;0.3713991;-0.00856838
0.04034063;0.66437477;0.38804796;0.02570517
0.04034063;0.6973602;0.49727494;-0.00856838
0.03177225;0.67954034;0.52251005;0
0.0660458;0.6717217;0.39365214;-0.0660458
0.03177225;0.70002013;0.12450307;-0.03085915
0.03177225;0.6736208;0.17237462;-0.00963357
0;0.35580727;0.90414536;0.0238204
0.0009131;0.48360282;1.2053053;0.19857259
0.02213868;0.5121789;0.6871511;0.1961402
0.0238204;0.5635998;0.5673431;0.19445848
0.19948569;0.6748842;0.7949795;0.01910971
0.21827888;0.6620468;0.6386198;0.0003346
0.21827888;0.6363601;0.61163807;0.0003346
0.2185954;0.59701616;0.6197373;0.0354532
0.21861348;0.6275141;0.601644;-0.00512483
0.21861348;0.6269943;0.6028877;-0.00506151
0.2540486;0.5926708;0.63889194;-0.03975506
0.21348865;0.6084079;0.6203769;0.2835757
0.21355197;0.5653099;0.7219631;0.28351238
0.21429354;0.59451026;0.6775082;0.11942533
0.49706435;0.46127254;0.7855947;-0.18209043
0.49706435;0.54828125;0.7214452;-0.22881785
0.33371887;0.5953451;0.63772804;-0.06547237
0.31497392;0.5688519;0.67550755;0.0437052
0.2682465;0.98429704;0.21796373;0.09043262
0.2682465;0.77841055;0.4145258;0.10031703
0.35867912;0.19500694;0.90266603;0.00988441
0.35867912;0.49014428;0.7992945;-0.08304032
0.36856353;0.52653915;0.7076257;0
0.36856353;0.91485393;0.41051194;-0.09213748
0.2756388;0.46323583;0.58759487;0
0.36856353;0.50647587;0.7205082;-0.09292473
0.27642605;0.6025538;0.69078875;-0.00078725
0.2756388;0.87510157;0.5131474;0
0.2756388;0.33693522;0.616285;0
0.2756388;0.5438432;0.71468574;0
0.2756388;0.5605281;0.65162677;0
0.2756388;0.6290538;0.6640517;0
0.2756388;0.61134636;0.6299049;2E-08
0.2756388;0.62894887;0.6195664;2E-08
0.2756388;0.5972132;0.6410687;2E-08
0.27563882;0.53975093;0.669478;0
0.27563882;0.6675245;0.60923725;3E-08
0.27563882;0.5046854;0.68169606;3E-08
0.27563882;0.54984754;0.6673498;3E-08
0.27563885;0.5022235;0.6751962;0.01984289
0.27563885;0.59671;0.6104959;0.01984495
0.27563885;0.6366822;0.5986364;0.01994243
0.29548174;0.47990757;0.6854172;9.954E-05
0.2954838;0.5420904;0.7166629;9.748E-05
0.29558128;0.46972588;0.67876697;2.06E-06
0.29558128;0.580943;0.60935503;0
0.29558128;0.56257296;0.6483313;-9.96E-05
0.29558334;0.57245946;0.6098594;-0.00010166
0.29558128;0.5926647;0.55388725;-9.96E-05
0.29548168;0.5696776;0.59288204;0
0.29548168;0.58093613;0.62302;0
0.29548168;0.5263972;0.6965911;0
0.29548168;0.59486926;0.58897024;0
0.29548168;0.56207186;0.68364435;0
0.29548168;0.544855;0.6790902;0
0.29548168;0.5566011;0.68055505;0
0.29548168;0.54909897;0.67417425;0
0.29548168;0.55324775;0.66027945;0.00087962
0.29548168;0.5626717;0.6832559;0.00087962
0.29548168;0.57477194;0.6559061;0.00087962
0.2963613;0.5433725;0.68017834;0
0.2963613;0.52097654;0.5229138;0
0.2963613;0.56269103;0.5697;0.0489275
0.2963613;0.5340693;0.6453906;0.0489275
0.2963613;0.5542219;0.63114125;0.0489275
0.3452888;0.53997993;0.6445313;0
0.3452888;0.5178078;0.66787624;0
0.3452888;0.58594155;0.68203855;0.2490356
0.3452888;0.5469086;0.66669416;-0.1389818
0.3452888;0.5292999;0.67065763;-0.13863315
0.5943244;0.48695397;0.7731009;-0.38720055
0.206307;0.5789167;0.4254378;0.1688661
0.20665565;0.5917117;0.5630265;0.05614165
0.20712385;0.60787;0.5786666;0.05567345
0.3751731;0.5016906;0.7200836;-0.1095757
0.2627973;1;0.49097818;0.0028001
0.2627973;0.22499844;0.55355734;0.1123758
0.2655974;0.4876748;0.61987233;0.1095757
0.2655974;0.46966672;0.5419926;0.10967538
0.3751731;0.45850345;0.6100211;-0.01499204
0.3751731;0.4855615;0.57141596;0.11984604
0.37527278;0.68660676;0.5015145;0.02811562
0.36018106;0.5530173;0.50816274;0.04406408
0.49501914;0.6553653;0.7601335;-0.08993721
0.4033884;0.6030385;0.7432244;0.0027395
0.40424514;0.5596272;0.4686177;0.00248048
0.40508193;0.4796486;0.45837748;0.00141993
0.4061279;0.5716301;0.52386594;0.00032416
0.40672562;0.44089094;0.4976965;-0.00027356
0.40650186;0.44393927;0.54838336;-4.98E-05
0.40645206;0.547451;0.5681928;0.05899834
0.40645206;0.4385374;0.526319;0.26668414
0.40645206;0.49557525;0.5408257;0.44575578
0.4654504;0.49099037;0.5744022;0.38675744
0.6731362;0.419304;0.82607937;0.17907164
0.85220784;0.37796333;0.8054097;-0.2457487
0.85220784;0.5029688;0.7371673;-0.24456634
0.85220784;0.40252167;0.60066575;-0.10345454
0.60645914;0.5310373;0.54892033;0.00122672
0.6076415;0.3812608;0.5917254;0.0003036
0.7487533;0.6412011;0.712936;-0.12696325
0.60768586;0.34840822;0.561075;0.01410424
0.6079451;0.4492722;0.6117382;0.02880095
0.62179005;0.59822905;0.6179712;0.01578745
0.6217901;0.3181082;0.66929185;0.0166339
0.63674605;0.5403991;0.80234784;-0.014956
0.6375775;0.5179238;0.66361547;-0.02081415
0.638424;0.49282312;0.47513446;-0.02166065
0.62179005;0.55872494;0.5699255;-0.0050267
0.61676335;0.39294156;0.64737874;-0.07769519
0.61676335;0.52060544;0.6932506;-0.07769519
0.61676335;0.54188424;0.59446055;-0.07769519
0.53906816;0.47757414;0.59740067;0.06527504
0.53906816;0.42044726;0.6687863;0.06527504
0.53906816;0.43484882;0.7048503;0.09546184
0.6043432;0.46446562;0.76139814;-0.00481185
0.6043432;0.50706714;0.6018603;-0.00481185
0.63453;0.5546071;0.6390662;0.03090525
0.59953135;0.383109;0.7146778;0.06694311
0.59953135;0.5498705;0.73061436;0.0684349
0.66543525;0.40155873;0.7854566;0.18944615
0.66647446;0.30396733;0.8447696;-0.00169286
0.66796625;0.6946087;0.79731107;-0.00318465
0.8548814;0.38316208;0.84691936;-0.1900998
0.6647816;0.7469399;0.5100102;0.09318903
0.6647816;0.33978108;0.6074476;0.3352184
0.6647816;0.50407535;0.64012736;0.0775641
0.75797063;0.3275844;0.9901325;-0.01562493
1;0.32016605;1.1148437;-0.2576543
0.7423457;1;1.0405483;-0.2968005
0.7423457;1;0.9537552;-0.2968005
0.7423457;0.8949611;0.8471896;-0.3106206
0.4455452;0.9711906;0.34738043;0.2397126
0.4455452;0.82693243;0.52607685;0.2397126
0.4317251;0.86989415;0.69143885;0.04466228
0.6852578;0.6890717;1.2315834;-0.2074586
0.6852578;0.71460205;1.216605;-0.09252024
0.47638738;0.77090883;0.82161176;0.17620132
0.4777992;0.7287871;0.7586959;0.1758229
0.59273756;0;0.023501806;0.06207804
0.6525887;0;0.15964416;0.00342044
0.6536221;0;0.49808666;0.00385707
0.6548156;0;0.48731506;0.14144315
0.65600914;0.112607;0.43968445;0.22601376
0.65747917;0.1686329;0.4300209;0.34252083
0.79625875;0.11748412;0.5673684;0.20374125
0.8820229;0.16476005;0.6069778;0.1179771
1;0.25065488;0.48192632;0
1;0.17117515;0.5768628;0
1;0.21108821;0.5402541;0
1;0.21712118;0.5277702;0
1;0.21998057;0.52237576;0
1;0.22090584;0.5313036;0
1;0.21735406;0.51413983;0
1;0.21420157;0.5623523;-0.2439717
1;0.21937189;0.5462433;-0.2439717
1;0.20483902;0.5510127;-0.2439717
0.7560283;0.33064613;0.33687496;-0.08699006
0.7560283;0.2624925;0.4039091;0.04521036
0.7560283;0.18964407;0.4690026;0.2439717
0.66903824;0.25757223;0.40242276;0.27114206
0.80123866;0.505035;1.2613363;0.13894164
1;0.37278593;1.7636685;-0.06000376
0.9401803;0.11885673;0.09120373;-0.1250261
0.9401803;0.23054898;0.29231417;-0.1343446
0.93999624;0.22561094;0.4698128;-0.15518054
0.8151542;0.37251508;0.2815147;-0.0303385
0.8058357;0.25047252;0.44850412;-0.03038887
0.7848157;0.3415238;0.3505275;-0.0148112
0.7848157;0.28571522;0.4441812;-0.12764505
0.77544683;0.2956587;0.39830133;-0.32211566
0.7700045;0.31362873;0.4141245;-0.31668355
0.65717065;0.39507255;0.28026626;-0.2038497
0.45333117;0.46861604;0.116162896;0.04271239
0.45332095;0.44507468;0.14355007;0
0.45332095;0.29199922;0.49677944;0
0.49604356;0.36661303;0.36684757;-0.11470336
0.45332095;0.3848191;0.29793307;-0.10279119
0.45332095;0.3552267;0.29899943;-0.06416169
0.3813402;0.41534156;0.19311239;-0.00104838
0.35052976;0.42850968;0.16244252;-0.00407699
0.38915926;0.34930992;0.37393746;0.02067662
0.38029182;0.35760286;0.33707306;-0.01009056
0.34645277;0.39570758;0.23972525;0.00488681
0.40983588;0.32264692;0.371637;-0.06394372
0.37020126;0.35072204;0.30010414;-0.02782661
0.35133958;0.3984007;0.22077188;-0.00442815
0.34589216;0.4081868;0.21552092;0.00056061
0.34237465;0.3999974;0.24859753;0
0.34691143;0.36943454;0.321747;-0.00045866
0.34645277;0.38994926;0.27297753;0
0.34237465;0.39505786;0.25013682;0.00407812
0.34645277;0.38543394;0.2682742;-0.00112119
0.34645277;0.3891245;0.27760276;-0.00407812
0.34645277;0.3725918;0.27570787;-0.04361319
0.34533158;0.35147008;0.29238284;-0.09351251
0.34237465;0.40701896;0.23308803;-0.09286771
0.30283958;0.43299598;0.17037375;0.0267446
0.25181907;0.46458188;0.16678907;0.24053911
0.24950694;0.4477977;0.17994109;0.1227328
0.32958418;0.33921963;0.43439442;0.01742917
0.49235818;0.24361375;0.6078825;-0.17969352
0.37223974;0.3587873;0.29938397;-0.06502294
0.34701335;0.41574892;0.1490839;-0.03637698
0.31266466;0.43304557;0.13020904;0.02853897
0.3072168;0.43053654;0.19592066;0.03398683
0.31063637;0.40610868;0.25807774;0.03061823
0.34120363;0.3773706;0.3145474;0
0.34120363;0.3816343;0.3131633;0.06123134
0.3412546;0.36959687;0.2843023;0.06118547
0.34120363;0.3905453;0.23624054;0.06123134
0.40243497;0.36345148;0.3169433;1.02E-05
0.40244007;0.35783365;0.32830822;0
0.40243497;0.3847747;0.2693509;5.1E-06
0.40244517;0.35283214;0.30907974;2.598E-05
0.40244007;0.36603722;0.2767489;0.00047398
0.40244007;0.35874578;0.24744196;0.00092753
0.40247115;0.38785642;0.25845307;0.00115639
0.40291405;0.3409792;0.32000482;0.00107095
0.4033676;0.35325682;0.2915367;0.0243706
0.40362754;0.35794196;0.25452644;0.0077093
0.403985;0.35993576;0.2830233;0.00764047
0.4277382;0.35490054;0.30510473;-0.04308174
0.41133684;0.35701847;0.29666847;-0.02758944
0.41162547;0.36691755;0.24900238;-0.02787807
0.38465646;0.37653697;0.2112423;-0.00552676
0.3837474;0.3722397;0.2344393;-0.0046177
0.3837474;0.37485194;0.2579185;-0.0046177
0.3791297;0.35714364;0.3061274;0
0.3791297;0.34720457;0.26125005;-0.06932198
0.3791297;0.3557096;0.24881001;-0.06893217
0.3791297;0.3963985;0.23669381;-0.0684035
0.30980772;0.42963788;0.17516553;0.06936952
0.31019753;0.35992876;0.20802124;0.06897971
0.3107262;0.3991206;0.1996405;0.06845104
0.37917724;0.31617928;0.3677776;0
0.37917724;0.3540352;0.32582545;-0.06946566
0.37917724;0.34719124;0.25398272;-0.16047346
0.37917724;0.35212708;0.24107355;-0.16005694
0.30971158;0.45874685;0.15103674;-0.09012136
0.21870378;0.45462656;0.11655775;0.00128694
0.2191203;0.40868512;0.15827128;0.00104129
0.21959022;0.39795458;0.20225745;0.00098255
0.21999072;0.41145712;0.23238748;0.00110003
0.22016159;0.4078133;0.19178176;0.00143112
0.22057277;0.33021623;0.30907637;0.03958508
0.22109075;0.35696447;0.21850708;0.03956905
0.22159271;0.4085185;0.20863537;0.03956906
0.26015785;0.35175818;0.2426938;0.00132965
0.2606598;0.31605142;0.26233274;-0.0345298
0.26116177;0.40197903;0.20510761;-0.03467398
0.2614875;0.42926913;0.1477116;-0.03446572
0.22613;0.4197788;0.1722088;0.00317254
0.22648779;0.39399242;0.18665771;0.00333808
0.22702178;0.37961113;0.22739126;0.00332742
0.22930254;0.38952732;0.25780597;0.00146852
0.22982587;0.40525144;0.23681298;0.00125492
0.2303492;0.3871286;0.23795141;0.0011748
0.23077106;0.39041787;0.20798932;0.04853624
0.23108079;0.39913532;0.20292784;0.12682835
0.231524;0.3890405;0.23660488;0.1316075
0.2793073;0.3648734;0.28793067;0.08939902
0.35790914;0.32968345;0.33431503;0.01054621
0.3631315;0.35442883;0.31525815;0.0053185
0.36870632;0.36200666;0.2704193;0.01042338
0.36845535;0.34876364;0.26551697;0.01067435
0.36845;0.36010277;0.2569188;0
0.3791297;0.37370762;0.26751447;-0.01055687
0.3791297;0.3343495;0.2555588;-0.01010298
0.36845;0.34889585;0.27046582;0.00108402
0.36857283;0.34710473;0.29912832;0.00846085
0.36902672;0.35758626;0.2977788;0.08492503
0.36953402;0.35395968;0.26300457;0.11126652
0.37703368;0.35495245;0.2701248;0.1041033
0.45395175;0.3261497;0.35457507;-0.01615635
0.48080054;0.3274842;0.35352004;-0.04269544
0.48113698;0.33454752;0.3510379;-0.04131872
0.4377954;0.38114032;0.26961502;0.0021617
0.4381051;0.3136601;0.23240478;-0.05860936
0.43981826;0.35527894;0.24990952;-0.01240024
0.4399571;0.36233467;0.2514046;0.0246103
0.37949574;0.36483955;0.21212693;0.03866598
0.42741802;0.3685096;0.29143396;-0.00926172
0.4645674;0.3285021;0.33105665;-0.04692144
0.41816172;0.40737087;0.1914796;-0.00082257
0.4181563;0.38384038;0.23521093;-0.02693013
0.41764596;0.36067358;0.2695265;-0.0409663
0.41733915;0.36855292;0.2407134;-0.02929055
0.39122617;0.62105924;0.3128166;-0.00346943
0.37667966;0.5823095;0.29616508;0.01078494
0.3880486;0.5525738;0.32160613;-0.00094418
0.38775674;0.17575708;0.34969434;-0.03667668
0.3874646;0.2238031;0.2662348;-0.04165428
0.38710442;0.7906647;0.29350117;-0.08157828
0.35108006;0.679876;0.26617253;-0.0116013
0.34581032;0.5384773;0.37886274;-0.00633156
0.30552614;0.13911739;0.39321882;-0.13444507
0.33947876;0.20035133;0.2742084;-0.13378625
0.33947876;0.6937274;0.30552205;-0.18277453
0.17108107;0.87847114;0.1261678;-0.01437684
0.20569251;0.66887176;0.24855918;-0.04898828
0.15670423;0.9342504;0.13249204;-0.15670423
0.15670423;0.39955944;0.35933357;-0.10684283
0.15670423;0.5589506;0.31050968;-0.08754193
0;0.76139086;0.1482672;0.06916231
0.0498614;0.5440781;0.275257;0.01930091
0.0691623;0.5329986;0.2834781;-0.06792349
0.06916231;0.5204353;0.2901628;-0.06916231
0.06916231;0.6785387;0.20322457;-0.06916231
0.00123881;0.63512975;0.18787093;0.00572823
0;0.63304293;0.21096574;0
0;0.647515;0.20578405;0
0.00696704;0.60544103;0.7566217;-0.00696704
0;0.6876096;0.59576416;0.09926344
0;0.6957919;0.7913617;0.06818537
0;0.80907345;0.8274086;0.1295302
0.09926344;0.5718853;0.5935993;-0.01018814
0.06818537;0.62767255;0.49650005;0.06987529
0.1295302;0.59983724;0.5224567;-0.05292169
0.0890753;0.79242706;0.38448828;0.0285626
0.13806066;0.48996404;0.9164914;0.05898244
0.07660851;0.6015293;0.68651134;0.25005662
0.1176379;0.7654358;0.5104277;0.05300807
0.1970431;0.48275602;0.7465572;-0.03947827
0.32666513;0.686686;0.75229293;-0.23890435
0.17064597;0.60924816;0.54603696;-0.17064597
0.15756483;0.735873;0.47300276;-0.11916313
0.08776078;0.49011216;0.65467805;-0.0061029
0;0.6499833;0.54677916;0.11413729
0.0384017;0.8287041;0.5325402;0.11529907
0.08165788;0.55938864;0.6549884;0.05791315
0.11413729;0.42325556;0.81003;0.03947261
0.15370077;0.7731436;0.52030444;0.01921826
0.13957103;0.9498058;0.511988;0.09295647
0.1536099;0.77827376;0.66592264;0.0465691
0.17291903;0.51014847;0.7604923;0.03689182
0.2325275;0.6358375;0.7644996;-0.01494755
0.200179;0.6469164;0.62763673;0.01740095
0.20981085;0.5892937;0.67716604;0.08171007
0.21757995;0.6232336;0.6484475;0.01867307
0.21757995;0.6021669;0.66338676;-0.0514759
0.29152092;0.9587736;0.63427204;-0.11319532
0.23625302;0.5134989;0.595975;0.00954099
0.16610405;0.6271464;0.4935375;0.08037145
0.1783256;0.73892987;0.4966314;0.03979386
0.24579401;0.5113595;0.6922101;-0.01862764
0.2464755;0.8911883;0.600599;-0.01930913
0.21811946;0.8179728;0.6563623;0.00904691
0.22716637;0.54099345;0.5180798;0.04334335
0.22716637;0.5725862;0.6125683;0.06592368
0.22716637;0.50106794;0.83437616;0.05856349
0.27050972;0.4751607;0.592725;-0.01867309
0.29309005;0.8010452;0.75529873;-0.06592368
0.28572986;0.6927545;0.5674904;-0.05856349
0.25183663;0.51630443;0.6478252;-0.06554203
0.22716637;0.77018833;0.5100521;-0.0407173
0.22716637;0.8055991;0.84202963;-0.13161111
0.1862946;0.47570956;0.72812915;-0.09073934
0.18644907;0.54917395;0.7025415;-0.09089381
0.09555526;0.75408506;0.28696957;0.00894127
0.09555526;0.73827934;0.2743341;0.00894127
0.09555526;1;0.4402342;0.00894127
0.10449653;0.867179;0.36644638;0
0.10449653;0.6804573;0.56796384;0
0.10449653;0.4702821;0.62153465;0.00454333
0.10449653;0.6537956;0.4259442;-0.00658782
0.10449653;0.62755984;0.439947;-0.00658782
0.10903986;0.98496854;0.57777464;-0.01113115
0.09790871;0.5577184;0.5057014;0
0.09790871;0.59218955;0.6691316;0.00658782
0.09790871;0.58548564;0.54696923;0.00658782
0.09790871;0.6282899;0.62777877;0.00658782
0.10449653;0.81209755;0.5019506;0
0.10449653;0.5179001;0.5845657;-0.00874999
0.10449653;0.6319449;0.588352;-0.00875454
0.10449653;0.6153193;0.6748634;-0.01886583
0.09574654;0.62628996;0.654616;-0.00942332
0.09574199;0.6861343;0.46250573;-0.0048709
0.0856307;0.6546333;0.47542617;0.03704823
0.08632322;0.61671555;0.5273639;0.04998114
0.09087109;0.6512998;0.5753482;-0.00447972
0.12267893;0.7013068;0.46550125;-0.03632391
0.13630436;0.597943;0.54427665;-0.05066911
0.08639137;0.66787416;0.3804471;-3.18E-05
0.08635502;0.5309114;0.47133264;0.00451607
0.08563525;0.5905895;0.49917486;0.02342278
0.08635957;0.63816416;0.5479655;0.13942828
0.09087109;0.6407532;0.5156275;0.02288475
0.10905803;0.55769527;0.5806134;0.0050113
0.22578785;0.5952436;0.80793345;0.00387749
0.11375584;0.5985322;0.46377975;0.1159095
0.11406933;0.6289365;0.5128263;0.11559601
0.22966534;0.56322175;0.54823136;0
0.22966534;0.61966014;0.759681;-0.07064888
0.22966534;0.7755463;0.77086824;-0.06239322
0.22966534;0.5210108;0.8378218;-0.06239322
0.15901646;0.8235947;0.38626346;0.00825566
0.16727212;0.439695;0.45908508;0.03542207
0.16727212;0.7562928;0.7501995;0.05989425
0.16727212;0.42581043;0.7131027;0.05989425
0.20269419;0.7256173;0.558525;0.02447218
0.22716637;0.4311903;0.6364315;0
0.22716637;0.9141557;0.5399292;0.04543327
0.22716637;0.7561219;0.6076738;0.04543327
